0,1
tt1403981,"Alyssa Craig (11 yrs) (as Caitlyn Paige Rund), Mugger (as Moises Acevedo), Mugger, Police Chief (as Kevin McCarthy), Sgt. Neil Craig, Tyler Hawkins, Toothbrush Girl, Diane Hirsch, Les Hirsch, Caroline Hawkins"
tt1126618,"Becky, First Date, Dog Walking Neighbor, Anna, Sam - Channel 9 Producer, Louanne, Ralph, Channel 9 Director, Channel 9 Technical Director, Channel 9 Associate Director"
tt1139328,"The Ghost, Rick Ricardelli, Roy, John Maddox (as James Belushi), Sidney Kroll, SKY TV Newsreader, Stewardess, Taxi Driver, Protection Officer #1, Barry"
tt1028576,"Penny Chenery, Lucien Laurin, Jack Tweedy, Miss Ham, Eddie Sweat, Ronnie Turcotte, Bull Hancock, Ogden Phipps, Chris Chenery, E.V. Benjamin (as Mike Harding)"
tt1542344,"Aron Ralston, Kristi, Megan, Aron's Friend (as Sean A. Bott), Aron Age 5, Aron's Dad, Brian, Aron's Mom, Sonja Age 10, Aron Age 15"
tt1314655,"Detective Bowden, Mechanic, Old Woman, Young Woman, Guard, Salesman, Ramirez, Lustig, Detective Markowitz (as Josh Peace), Elsa Nahai"
tt1231587,"Adam, Jacob, Nick, Lou, Blaine, Jenny, Phil, Repairman, Chaz, April"
tt1564585,"Jarrod, Elaine, Candice, Denise, Ray, Oliver, Terry, Walt, Jen, Colin"
tt1458175,"John Brennan, Lara Brennan, Mick Brennan, Erit, Jenna, Three Year Old Luke, Three Year Old Luke, Detective Quinn, Detective Collero, Luke"
tt1320244,"Cotton Marcus, Nell Sweetzer, Iris Reisen, Louis Sweetzer, Caleb Sweetzer, Pastor Manley, John Marcus, Shanna Marcus, Justin Marcus, Shopkeeper"
tt1440728,"Jack / Edward, Ingrid (as Irina Bjorklund), Hunter #1, Hunter #2, Pavel, Father Benedetto, Man on Vespa, Old Cheese Vendor, Mathilde, Waiter (Market)"
tt1135084,"Jesse Attica, A.J., Jack Welles, Jake Attica, Gordon Jennings, Lt. Carver, Ghost (as Tip 'T.I.' Harris), Eddie Hatcher, Scott, John Rahway"
tt1282140,"Olive, Woodchuck Todd, Marianne, Brandon, Mr. Griffith, Rosemary, Micah, Mrs. Griffith, Principal Gibbons, Rhiannon"
tt1196141,"Greg Heffley, Rowley Jefferson, Susan Heffley, Frank Heffley, Manny Heffley, Manny Heffley, Rodrick Heffley, Angie Steadman, Chirag Gupta, Fregley"
tt1212436,"Zoe, Stan, Mona, Clive, Playground Dad, Daphne, Carol, Arthur, Lori, Olivia (as Danneel Harris)"
tt0892318,"Sophie, Lorraine, Victor, Viticoltore, Signor Ricci (Olive Farmer), Cheese Supplier, Young Girl, Isabella, Francesca, Donatella (as Lydia Biondi)"
tt1666186,"Becca Crane, Edward Sullen, Frank Crane, Jacob White, Daro, Jennifer, Fisherman Sculley, Iris (as Kelsey Ford), Principal Smith, Dr. Carlton"
tt1226273,"Craven, Jedburgh, Jack Bennett, Emma Craven, Burnham, Millroy, Whitehouse, Moore, Senator Jim Pine, Melissa, Craven, Jedburgh, Jack Bennett, Emma Craven, Burnham, Millroy, Whitehouse, Moore, Senator Jim Pine, Melissa"
tt1723746,(voice)
tt0464154,"Matt Boyd, Deputy Fallon, Julie Forester, Mr. Carl Goodman, Wet T-Shirt Host, Derrick Jones, Jake Forester, Kelly, Danni, Crystal"
tt1392197,"Marmaduke (voice), Mazie (voice), Carlos (voice), Giuseppe (voice), Raisin (voice), Jezebel (voice), Bosco (voice), Thunder (voice), Lightning (voice), Chupadogra (voice)"
tt0427152,"Barry, Tim, Therman, Kieran, Julie, Darla, Lance Fender, Müeller, Caldwell, Williams"
tt1294226,"Ronnie Miller, Steve Miller, Jonah Miller, Will Blakelee, Scott, Kim, Marcus, Blaze, Susan Blakelee, Tom Blakelee"
tt1126591,"Tess, Ali, Marcus, Jack, Georgia, Alexis, Vince, Nikki, Sean, Natalie"
tt1226229,"Aldous Snow, Jackie Q, African Child in Video, Zoe Salmon, Naples, Lars Ulrich, Mario Lopez (as Mario López), Pink, Billy Bush, Kurt Loder (as Kurt F. Loder)"
tt1415283,"Isabel Green, Vincent Green, Norman Green, Megsie Green, Cyril Gray, Celia Gray, Blenkinsop, Phil Green, Mrs Docherty, Miss Topsey"
tt0947810,"Al Rawi, Seyyed Hamza, Al Rawi Bodyguard (as Faical Attougui), Ayad Hamza, Miller, Perry, Wilkins, Conway, Met-D (as Michael Dwyer), Met-D"
tt1250777,"Dave Lizewski / Kick-Ass (as Aaron Johnson), Mr. Lizewski, Todd, Mrs. Zane, Katie Deauxma, Erika Cho, Mrs. Lizewski, Chris D'Amico / Red Mist, Huge Goon (as Stu Riley), 1st Gang Kid"
tt1103153,"Spencer, Jen, Mr. Kornfeldt, Mrs. Kornfeldt, Vivian, Mac Bailey, Olivia Brooks, Kristen, Henry, Holbrook"
tt1212419,"Marie Lelay, Didier, Island Hotel Clerk (as Cyndi Mayo Davis), Stall Owner, Island Girl, Rescuer, Rescuer, Billy, Christos, George Lonegan"
tt1055292,"Holly Berenson, Eric Messer, Sam, Sophie, Sophie, Sophie, Peter Novak, Alison Novak, Janine Groff, Beth"
tt0808510,"Derek, Carly, Tracy, Mick Donnelly, Ziggy, Lily, Randy, Tess (as Destiny Grace Whitlock), Duke, Tooth Fairy #1"
tt1287468,"Diggs (voice), Butch (voice), Catherine (voice), Seamus (voice), Kitty Galore (voice), Lou (voice), Mr. Tinkles (voice), Calico (voice), Tab Lazenby (voice), Peek (voice)"
tt0989757,"John Tyree, Savannah Curtis, Mr. Tyree, Tim, Noodles, Rooster (Dan Rooney), Starks, Berry (as Jose Lucena), Captain Stone, Randy"
tt1424381,"Royce, Edwin, Isabelle, Stans, Nikolai, Noland, Cuchillo, Hanzo, Mombasa (as Mahershalalhashbaz Ali), Tracker Predator (as Carey L. Jones)"
tt0964517,"Micky Ward, Dicky Eklund, Charlene Fleming, Alice Ward, Mickey O'Keefe, George Ward, 'Little Alice' Eklund, Cathy 'Pork' Eklund, Cindy 'Tar' Eklund, Donna Eklund Jaynes"
tt1027718,"Prison Cage Guard, Prison Guard, Gordon Gekko, Winnie Gekko, Jake Moore, Himself, News Host, Dr. Masters, Zabel Trader, Louis Zabel"
tt1477076,"Jigsaw / John, Hoffman, Jill, Dr. Gordon, Bobby, Gibson, Joyce, Rogers, Cale, Nina"
tt1038919,"Milo Boyd, Nicole Hurley, Uncle Sam, Dwight, Gelman, Gary, Stewart, Jimmy, Kitty Hurley, Bobby"
tt0780653,"Ben Talbot, Gwen's Maid, Gwen Conliffe, Lawrence Talbot, Young Lawrence, Young Ben, Solana, Sir John Talbot, Singh, Butcher"
tt1279935,"Phil Foster, Claire Foster, Holbrooke, Detective Arroyo, Armstrong, Collins, DA Frank Crenshaw, Katy, Cabbie, Haley Sullivan"
tt0840361,"Doug MacRay, Claire Keesey, FBI S.A. Adam Frawley, James Coughlin, Krista Coughlin, Albert 'Gloansy' Magloan, Desmond Elden, Dino Ciampa, Fergus 'Fergie' Colm, Stephen MacRay"
tt1037705,"Eli, Carnegie, Solara, Redridge, Claudia, Martz, Hoyt, Martha (as Frances De La Tour), George, Engineer"
tt0477080,"Frank, Will, Connie, Dewey, Galvin, Inspector Werner, Bunny, Ned, Gilleece, Darcy"
tt1386588,"Allen Gamble, Derek Jeter, Terry Hoitz, Dr. Sheila Gamble, Captain Gene Mauch, Rasta, Rasta, Rasta, Roger Wesley, P.K. Highsmith"
tt0429493,"Hannibal, Face, Charissa Sosa, B.A. Baracus, Murdock, Lynch, General Morrison, Director McCready, General Javier Tuco (as Yul Vázquez), Pike"
tt1536044,"Surveillance Camera Expert, Daniel Rey, Ali Rey, Katie, Brad, Kristi Rey, Hunter Rey, Hunter Rey, Micah, Martine (as Vivis)"
tt1245526,"Frank Moses, Sarah Ross, Woman Neighbor, Fred, William Cooper, Hanged Man, Cynthia Wilkes, Joe Matheson, Marna, Paramedic"
tt1302067,"Yogi Bear (voice), Boo Boo (voice), Rachel, Ranger Smith, Ranger Jones, Chief of Staff, Mayor Brown, Narrator (voice), Mayor's Tailor, Dirty Shopper"
tt0879870,"Liz Gilbert, Nyomo, Ketut Liyer, Stephen, Delia Shiraz, Andre, Andy Shiraz, Bookstore Girl, David Piccolo, Woman in Play"
tt1231583,"Peter Highman, Ethan Tremblay, Sarah Highman, Darryl, Heidi, Lonnie, Airport Screener, TSA Agent, Limo Driver, Patrick"
tt1285016,"Mark Zuckerberg, Erica Albright, Billy Olson, Phoenix Club President, Dustin Moskovitz, Chris Hughes, Eduardo Saverin, Phoenix Member Playing Facemash, Girl at Phoenix Club, Student Playing Facemash"
tt0814255,"Percy Jackson, Grover, Annabeth, Luke, Zeus, Mr. Brunner / Chiron, Hades, Persephone, Athena, Sally Jackson"
tt1853967,"nan, nan, nan"
tt1403865,"Rooster Cogburn, Mattie Ross, LaBoeuf, Tom Chaney, Lucky Ned Pepper, Col. Stonehill, Undertaker, Emmett Quincy, Moon (The Kid), 40-Year-Old Mattie"
tt1375670,"Lenny Feder, Eric Lamonsoff, Kurt McKenzie, Marcus Higgins, Rob Hilliard, Roxanne Chase-Feder (as Salma Hayek Pinault), Sally Lamonsoff, Deanne McKenzie, Gloria, Mama Ronzoni"
tt1320253,"Barney Ross, Lee Christmas, Yin Yang, Gunner Jensen, James Munroe, Toll Road, Paine, General Garza, Sandra, Lacy"
tt1243957,"Frank Tupelo, Elise Clifton-Ward, Inspector John Acheson, Chief Inspector Jones, Reginald Shaw, The Englishman, Colonnello Lombardi, Sergente Cerato, Tenente Narduzzi, Tenente Tommassini"
tt1261945,"Carrie Bradshaw, Charlotte York, Miranda Hobbes, Samantha Jones, Bergdorf Salesgirl, Mr. Big, Steve, Harry, Lily, Lily"
tt0944835,"Evelyn Salt, Ted Winter, Peabody, Orlov, Mike Krause, Young Orlov, U.S. President Lewis, Secretary of Defense, Russian President Matveyev, 12-Year-Old Chenkov"
tt1130884,"Teddy Daniels, Chuck Aule, Dr. Cawley, Dr. Naehring, Dolores, Rachel 1, Rachel 2, George Noyce, Warden, Deputy Warden McPherson"
tt1220634,"Alice, Claire Redfield, Bennett, Albert Wesker, Angel, K-Mart, Luther, Chris Redfield, Jill Valentine, Crystal Waters (as Kacey Barnfield)"
tt0970866,"Jack Byrnes, Greg Focker, Kevin Rawley, Bernie Focker, Roz Focker, Dina Byrnes, Pam Focker, Andi Garcia, Prudence, Nurse Louis"
tt0938283,"Aang, Prince Zuko, Katara, Sokka, Uncle Iroh, Commander Zhao, Fire Lord Ozai, Princess Yue, Katara's Grandma, Master Pakku"
tt0955308,"Robin Longstride, Marion Loxley, Sir Walter Loxley, William Marshal, Godfrey, Prince John, King Richard the Lionheart, Eleanor of Aquitaine, Friar Tuck, Sheriff of Nottingham"
tt1001526,"Megamind (voice), Metro Man (voice), Roxanne Ritchie (voice), Tighten (voice), Minion (voice), Bernard (voice), Megamind's Father (voice), Megamind's Mother (voice), Lord Scott / Prison Guard (voice), Lady Scott (voice)"
tt0947798,"Nina Sayers / The Swan Queen, Lily / The Black Swan, Thomas Leroy / The Gentleman, Erica Sayers / The Queen, Beth Macintyre / The Dying Swan, David / The Prince, Veronica / Little Swan, Galina / Little Swan, Madeline / Little Swan, Andrew / Suitor"
tt0473075,"Dastan, Tamina, Nizam, Sheik Amar, Seso, Garsiv, Tus, King Sharaman, Bis, Hassansin Leader"
tt1155076,"Dre Parker, Mr. Han, Sherry Parker, Meiying, Master Li, Meiying's Dad, Meiying's Mom, Cheng, Dre's Detroit Friend, Liang"
tt1104001,"Kevin Flynn / Clu, Sam Flynn, Quorra, Alan Bradley / Tron, Jarvis, Gem, Castor / Zuse, Rinzler, Siren #2, Siren #3"
tt0980970,"Lucy Pevensie, Edmund Pevensie, Caspian, Eustace Scrubb, Drinian, Lord Bern, Lord Rhoop, Coriakin, Liliandil, Auctioneer"
tt0892769,"Hiccup (voice), Stoick (voice), Gobber (voice), Astrid (voice), Snotlout (voice), Fishlegs (voice), Tuffnut (voice), Ruffnut (voice), Ack (voice), Starkard (voice)"
tt1323594,"Gru (voice), Vector (voice), Dr. Nefario (voice), Gru's Mom (voice), Mr. Perkins (voice), Miss Hattie (voice), Margo (voice), Edith (voice), Agnes (voice), Tim the Minion / Bob the Minion / Mark the Minion / Phil the Minion / Stuart the Minion (voice)"
tt0398286,"Rapunzel (voice), Flynn Rider (voice), Mother Gothel (voice), Stabbington Brother (voice), Captain of the Guard (voice), Big Nose Thug (voice), Hook Hand Thug (voice), Short Thug (voice), Vlad (voice), Young Rapunzel / Little Girl (voice)"
tt1228705,"Tony Stark, Pepper Potts, Lt. Col. James 'Rhodey' Rhodes, Natalie Rushman / Natasha Romanoff, Justin Hammer, Ivan Vanko, Nick Fury, Agent Coulson, Howard Stark, Senator Stern"
tt1325004,"Riley, Bella Swan, Edward Cullen, Charlie Swan, Eric, Jessica, Mike, Angela, Jasper Hale, Alice Cullen"
tt0892791,"Shrek (voice), Donkey (voice), Princess Fiona (voice), Puss in Boots (voice), Queen (voice), Brogan (voice), King (voice), Rumpelstiltskin / Priest / Krekraw Ogre (voice), Gretched (voice), Cookie (voice)"
tt1375666,"Cobb, Arthur, Ariadne, Eames, Saito, Yusuf, Robert Fischer, Browning, Mal, Maurice Fischer"
tt0926084,"Minister Rufus Scrimgeour, Hermione Granger, Vernon Dursley, Dudley Dursley, Harry Potter, Molly Weasley, Ginny Weasley, Ron Weasley, Mr. Granger, Mrs. Granger"
tt0435761,"Woody (voice), Buzz Lightyear (voice), Jessie (voice), Lotso (voice), Mr. Potato Head (voice), Ken (voice), Rex (voice), Hamm (voice), Mrs. Potato Head (voice), Andy (voice)"
tt1263670,"Bad Blake, Manager, Barmaid, Jack Greene, Bill Wilson, Tony, Jo Ann, Wesley Barnes, Jean Craddock, Ann"
tt1220198,"Abbey Tyler / Herself, Sheriff August, Awolowa Odusami, Tommy Fisher, Scott Stracinsky, Abel Campos, Deputy Ryan, Ashley Tyler, Ronnie Tyler, Theresa"
tt0472033,"#1 (voice), #2 (voice), #5 (voice), #6 (voice), #7 (voice), #8 / Radio Announcer (voice), #9 (voice), Scientist (voice), Dictator (voice), News Caster (voice)"
tt0465580,"Young Nick, Nick's Father, Henry Carver, Cassie Holmes, Division Doctor, Division Doctor, Kira Hudson, Victor Budarin, Nick Gant, Dice Man"
tt1035736,"Gabrielle Chanel, Étienne Balsan, Boy Capel, Adrienne Chanel, Emilienne d'Alençon, Alec, le jockey, Maître d'hôtel Balsan (as Étienne Bartholomeus), Maurice de Nexon, Patron boutique (as Fabien Behar), Jean, le palefrenier"
tt0875034,"Guido Contini, Studio Superintendent, Claudia, Luisa Contini, Carla, Lilli, Mamma, Stephanie, Saraghina, Dante"
tt1020876,Narrator (voice)
tt1098327,"Goku, Roshi, Bulma, Chi Chi, Lord Piccolo, Yamcha, Mai (as Eriko), Gohan, Sifu Norris, Carey Fuller"
tt0775552,"Tom Pearson, Jake Pearson, Bethany Pearson, Hannah Pearson, Art Pearson, Lee Pearson, Nana Rose Pearson, Ricky Dillman, Stuart Pearson, Nina Pearson"
tt0963178,"Louis Salinger, Eleanor Whitman, Wilhelm Wexler, Jonas Skarssen, The Consultant, Viktor Haas, Martin White, Francis Ehames, Nicolai Yeshinski, Ahmet Sunay"
tt1022603,"Tom, Summer, McKenzie, Rachel, Paul, Vance, Millie, Alison, Autumn - Girl at Interview, Millie's New Husband"
tt1186367,"Raizo, Teenage Raizo, Yakuza Henchman, Yakuza Mohawk, Yakuza Couch, Maslow, Mika, Hollywood, Pretty Ninja (as Linh-Dan Pham), Laundromat Manager (as Yu Fang)"
tt1054606,"Anton, Doctor Parnassus, Martin, Martin's Girlfriend, Friend of Martin, Valentina, Percy, Face Changed Martin, Policeman, Mum"
tt1045778,"Zed, Oh, High Priest, Cain, Isaac, Sargon, Abraham, Eema, Princess Inanna, Maya"
tt1233227,"Jigsaw / John, Hoffman, Erickson, Jill, Amanda, William, Agent Perez, Pamela Jenkins, Simone, Eddie"
tt0457400,"Dr. Rick Marshall, Holly Cantrell, Will Stanton, Chaka, Enik, Matt Lauer, Tar Pits Kid, Tar Pits Kid, Tar Pits Kid, Tar Pits Kid"
tt1234548,"Lyn Cassady, Bob Wilton, Bill Django, Larry Hooper, Brig. Gen. Dean Hopgood, Todd Nixon, Mahmud Daash, Gus Lacey, Maj. Gen. Holtz, Scotty Mercer"
tt3748520,"Amazon Affiliates, Amazon Italy  Buy Movies onDVD & Blu-ray"
tt1201167,"George Simmons, Ira Wright, Laura, Clarke, Leo Koenig, Mark Taylor Jackson, Daisy Danby, Mable, Ingrid, Chuck"
tt1198138,"Derek, Sharon (as Beyoncé Knowles), Lisa, Ben, Marge, Reese, Kyle, Kyle, Patrick, Samantha"
tt0838232,"Clouseau, Ponton, Nicole, Vicenzo, Pepperidge, Kenji, Sonia, Dreyfus, Mrs. Berenger, Avellaneda"
tt1148204,"Kate, John, Esther, Sister Abigail, Daniel, Dr. Browning, Dr. Varava, Max, Grandma Barbara, Brenda"
tt0492044,"Sara Campbell, Matt Campbell, Reverend Popescu, Wendy, Peter Campbell, Mary, Billy Campbell, Jonah (as Erik Berg), Ramsey Aickman, Dr. Brooks"
tt1135487,"Ray Koval, Claire Stenwick, Howard Tully, Richard Garsik, Garsik's Aide, Tully's Assistant, Turtleneck, Dale Raimes, Boris Fetyov, Duke Monahan"
tt1314228,"Paul Morgan, Meryl Morgan, Monique Rabelais, Girard Rabelais, Adam Feller, Jackie Drake, Vincent, U.S. Marshal Lasky, Anton Forenski (as Sandor Tecsy), U.S. Marshal Henderson"
tt0473705,"Cal McAffrey, Stephen Collins, Della Frye, Cameron Lynne, Anne Collins (as Robin Wright Penn), Dominic Foy, George Fergus, Robert Bingham, Detective Bell, Pete"
tt1127180,"Christine Brown, Clay Dalton, Mrs. Ganush, Rham Jas, Mr. Jacks, Shaun San Dena, Leonard Dalton, Stu Rubin, Trudy Dalton, Ilenka Ganush"
tt0834001,"Lucian, Viktor, Sonja, Tannis, Raze, Coloman, Nobleman's Wife, Fearful Lycan, Young Lucian (as Alexander Carroll), Orsova"
tt1155056,"Peter Klaven, Zooey Rice, Hailey, Hailey's Date, Denise, Barry, Joyce Klaven, Oswald Klaven, Robbie Klaven, Leanne (Davis Dunn Receptionist)"
tt0380510,"Jack Salmon, Abigail Salmon, Grandma Lynn, George Harvey, Len Fenerman, Susie Salmon, Lindsey Salmon, Buckley Salmon, Ray Singh, Ruth Connors"
tt0976238,"Charlie, Dan, Vicki, Zach, Emily, Amanda, Craig, Jimmy Lunchbox, Barry, Martha"
tt0386117,"Max, Claire, Claire's Friend, Claire's Friend, Claire's Friend, Claire's Friend, Mom, Teacher, The Boyfriend, Carol (voice)"
tt0821640,"Connor Mead, Jenny Perotti, Uncle Wayne, Paul, Sandra, Sergeant Volkom, Vonda Volkom, Allison Vandermeersh, Brad, Melanie"
tt1156398,"Columbus, Tallahassee, Wichita, Little Rock, 406, Bill Murray, Clown Zombie, Rest of cast listed alphabetically:, Extra (uncredited), Customer at the Pump (uncredited)"
tt0762125,"Captain Charles T. Baker (voice), Neera (voice), Lem (voice), General Grawl (voice), Skiff (voice), Professor Kipple (voice), Eckle (voice), Glar (voice), Soldier Vesklin (voice), Soldier Vernkot (voice)"
tt1075417,"Jack Bruno, Sara, Seth, Dr. Alex Friedman, Burke, Matheson, Pope, Carson, Dr. Donald Harlan, Tina"
tt1093908,"Rebecca Bloomwood, Luke Brandon, Suze, Jane Bloomwood, Graham Bloomwood, Edgar West, Alette Naylor, Ryan Koenig, Alicia Billington, Drunken Lady at Ball"
tt0901476,"Liv, Emma, Nate, Fletcher, Daniel, Marion, Deb, Kevin, Colson, Kathy"
tt0785006,"Andi, Bruce, Bernie, Dave, Heather, Mark, Lois Scudder, Carl Scudder, ACO Jake, ACO Max"
tt1057500,"Nelson Mandela, Francois Pienaar, Jason Tshabalala, Linga Moonsamy, Hendrick Booyens, Etienne Feyder, Brenda Mazibuko, Nerine, Mary, Mr. Pienaar"
tt0986263,"Greer, Peters, Maggie, Stone, Canter, Older Canter, The Prophet, Strickland, Bobby, Colonel Brendon"
tt0327597,"Coraline Jones (voice), Mel Jones / Other Mother / Beldam (voice), Miss April Spink / Other Spink (voice), Miss Miriam Forcible / Other Forcible (voice), The Cat (voice), Charlie Jones / Other Father (voice), Wyborne 'Wybie' Lovat (voice), Mr. Sergei Alexander Bobinsky / Other Bobinsky (voice), Sweet Ghost Girl (voice), Ghost Boy (voice)"
tt1197624,"Nick Rice, Clyde Shelton, Detective Dunnigan, Jonas Cantrell, Sarah Lowell, Detective Garza, Warden Iger, Kelly Rice, Denise Rice (as Emerald Angel Young), Clarence Darby"
tt1135503,"Julia Child, Julie Powell, Paul Child, Eric Powell, Simone Beck, Louisette Bertholle, Sarah, Dorothy McWilliams, Madame Brassart, Ernestine"
tt0974661,"Mike O'Donnell, Scarlet, Ned Gold, Mike O'Donnell (Adult), Ned Gold (Teen), Scarlet (Teen), Alex, Maggie, Dom, Stan"
tt1249295,"Zoodirektor Konrad Rettensteiner, Hubert Wolfgruber, Tierschützerin Linde Blümel, Tiroler Landeshauptmann, Jakob Krautschneider, Bayerischer 'Indianer', Bayerischer Ministerpräsident, Romed Krautschneider (as Johann Nikolussi), Jägermeister Matthias Lettenbichler, Finnischer Bärenjäger Aki"
tt1114677,"Hannah / Miley, Robby Ray, Lilly, Jackson, Oliver, Rico, Travis Brody, Vita, Ruby, Oswald Granger"
tt1193138,"Ryan Bingham, Alex Goran, Natalie Keener, Craig Gregory, Kara Bingham, Julie Bingham, Bob, Maynard Finch, Jim Miller, Steve"
tt1078940,"Dave, Jason Smith, Shane, Joey, Ronnie, Cynthia, Lucy, Trudy, Jennifer, Salvadore"
tt1114740,"Paul Blart, Veck Simms, Amy, Maya, Mom, Stuart, Chief Brooks, Cmdr. James Kent, Sergeant Howard, Leon"
tt0448011,"John Koestler, Caleb Koestler, Diana, Abby / Lucinda, The Stranger, Grace, Reverend Koestler, Allison, Younger Caleb, Miss Taylor (1959)"
tt0409459,"Laurie Jupiter / Silk Spectre II, Dr. Manhattan / Jon Osterman, Adrian Veidt / Ozymandias, Rorschach, Edward Blake / Comedian, Dan Dreiberg / Nite Owl, Sally Jupiter / Silk Spectre, Moloch, Hollis Mason, Janey Slater"
tt1144884,"Nick, Lori, Hunt, Janet, George, MILF / Samantha, Mechanic, Racist, Mechanic's Girlfriend, Racist's Wife"
tt1142988,"Abby, Mike Chadway, Joy, Colin, Stuart, Cliff, Georgia, Larry, Jonah, Elizabeth"
tt1136608,"Wikus Van De Merwe, Grey Bradnam - UKNR Chief Correspondent / Christopher Johnson, Sarah Livingstone - Sociologist, Dr Katrina McKenzie, Interviewee, Les Feldman - MIL Engineer, Dirk Michaels, Interviewer, Francois Moraneu - CIV Engineer Team, Interviewee"
tt1152836,"Melvin Purvis, Charles Makley, 'Red' Hamilton, John Dillinger, Baby Face Nelson, Harry 'Pete' Pierpont, Turnkey, Homer Van Meter, Ed Shouse, Guard Dainard"
tt1391871,"Dryad #3, Dryad #2, Andrew, Gerald Williams, Fairy #1, Fairy #2, Diana, Dryad #1, Emily"
tt0844471,"Flint Lockwood (voice), Sam Sparks (voice), Tim Lockwood (voice), 'Baby' Brent (voice), Mayor Shelbourne (voice), Earl Devereaux (voice), Cal Devereaux (voice), Manny (voice), Steve (voice), Patrick Patrickson (voice)"
tt0780521,"Tiana (voice), Prince Naveen (voice), Dr. Facilier (voice), Louis (voice), Charlotte La Bouff (voice), Ray (voice), Lawrence (voice), Mama Odie (voice), Eudora (voice), James (voice)"
